image_name	things_image_nr	image_category	things_category_nr	face	body	lone_object	human_face	human_body	nh_mammal_face	nh_mammal_body	central_face	central_body	artificial_face	artificial_body	scene	rich_background
sprinkler_06s	21546	sprinkler	1524	0	0	0	0	0	0	0	0	0	0	0	0	1
squeegee_01b	21594	squeegee	1528	1	1	0	1	1	0	0	0	1	0	0	0	1
squeegee_02s	21595	squeegee	1528	0	0	0	0	0	0	0	0	0	0	0	0	0
squeegee_03s	21596	squeegee	1528	0	1	0	0	1	0	0	0	1	0	0	0	1
squeegee_04s	21597	squeegee	1528	0	1	0	0	1	0	0	0	1	0	0	0	0
squeegee_05s	21598	squeegee	1528	0	1	0	0	1	0	0	0	1	0	0	0	1
squeegee_06s	21599	squeegee	1528	0	1	0	0	1	0	0	0	1	0	0	0	0
squirrel_01b	21619	squirrel	1530	1	1	0	0	0	1	1	1	1	0	0	0	0
squirrel_02s	21620	squirrel	1530	1	1	0	0	0	1	1	1	1	0	0	0	0
squirrel_03s	21621	squirrel	1530	1	1	0	0	0	1	1	1	1	0	0	0	0
squirrel_04s	21622	squirrel	1530	1	1	0	0	0	1	1	1	1	0	0	0	0
squirrel_05n	21623	squirrel	1530	1	1	0	0	0	1	1	1	1	0	0	0	0
squirrel_06s	21624	squirrel	1530	1	1	0	0	0	1	1	1	1	0	0	0	1
stair_01b	21660	stair	1533	0	0	0	0	0	0	0	0	0	0	0	1	0
stair_02s	21661	stair	1533	0	0	0	0	0	0	0	0	0	0	0	1	0
stair_03s	21662	stair	1533	0	0	0	0	0	0	0	0	0	0	0	1	0
stair_04s	21663	stair	1533	0	0	0	0	0	0	0	0	0	0	0	0	1
stair_05s	21664	stair	1533	0	0	0	0	0	0	0	0	0	0	0	1	0
stair_06s	21665	stair	1533	0	0	0	0	0	0	0	0	0	0	0	1	0
stalagmite_01b	21690	stalagmite	1535	0	0	0	0	0	0	0	0	0	0	0	1	0
stalagmite_02s	21691	stalagmite	1535	0	0	0	0	0	0	0	0	0	0	0	1	0
stalagmite_03s	21692	stalagmite	1535	0	0	0	0	0	0	0	0	0	0	0	1	0
stalagmite_04s	21693	stalagmite	1535	0	0	0	0	0	0	0	0	0	0	0	1	0
stalagmite_05s	21694	stalagmite	1535	0	0	0	0	0	0	0	0	0	0	0	1	0
stalagmite_06s	21695	stalagmite	1535	0	0	0	0	0	0	0	0	0	0	0	1	0
stamp2_01b	21718	stamp2	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
stamp2_02s	21719	stamp2	1537	0	1	0	0	1	0	0	0	1	0	0	0	0
stamp2_03s	21720	stamp2	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
stamp2_04s	21721	stamp2	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
stamp2_05s	21722	stamp2	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
stamp2_06s	21723	stamp2	1537	0	0	0	0	0	0	0	0	0	0	0	0	0
stapler_01b	21754	stapler	1540	0	0	1	0	0	0	0	0	0	0	0	0	0
stapler_02s	21755	stapler	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
stapler_03s	21756	stapler	1540	0	0	1	0	0	0	0	0	0	0	0	0	0
stapler_04s	21757	stapler	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
stapler_05s	21758	stapler	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
stapler_06s	21759	stapler	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
starfish_01b	21779	starfish	1542	0	1	0	0	0	0	0	0	1	0	0	0	0
starfish_02s	21780	starfish	1542	0	1	0	0	0	0	0	0	1	0	0	0	0
starfish_03s	21781	starfish	1542	0	1	0	0	0	0	0	0	1	0	0	0	0
starfish_04s	21782	starfish	1542	0	1	0	0	0	0	0	0	1	0	0	0	0
starfish_05s	21783	starfish	1542	0	1	0	0	0	0	0	0	1	0	0	0	0
starfish_06s	21784	starfish	1542	0	1	0	0	0	0	0	0	1	0	0	0	0
steak_01b	21824	steak	1545	0	0	0	0	0	0	0	0	0	0	0	0	0
steak_02s	21825	steak	1545	0	0	0	0	0	0	0	0	0	0	0	0	0
steak_03s	21826	steak	1545	0	0	0	0	0	0	0	0	0	0	0	0	0
steak_04s	21827	steak	1545	0	0	0	0	0	0	0	0	0	0	0	0	0
steak_05s	21828	steak	1545	0	0	0	0	0	0	0	0	0	0	0	0	0
steak_06s	21829	steak	1545	0	0	0	0	0	0	0	0	0	0	0	0	0
steamroller_01b	21839	steamroller	1546	0	1	0	0	1	0	0	0	0	0	0	1	0
steamroller_02n	21840	steamroller	1546	1	1	0	1	1	0	0	0	0	0	0	1	0
steamroller_03n	21841	steamroller	1546	0	0	0	0	0	0	0	0	0	0	0	1	0
steamroller_04n	21842	steamroller	1546	0	0	0	0	0	0	0	0	0	0	0	1	0
steamroller_05n	21843	steamroller	1546	0	0	0	0	0	0	0	0	0	0	0	1	0
steamroller_06s	21844	steamroller	1546	1	1	0	1	1	0	0	0	0	0	0	1	0
stethoscope_01b	21904	stethoscope	1551	0	0	1	0	0	0	0	0	0	0	0	0	0
stethoscope_02s	21905	stethoscope	1551	0	1	0	0	1	0	0	0	1	0	0	0	0
stethoscope_03s	21906	stethoscope	1551	0	0	1	0	0	0	0	0	0	0	0	0	0
stethoscope_04s	21907	stethoscope	1551	0	0	0	0	0	0	0	0	0	0	0	0	0
stethoscope_05s	21908	stethoscope	1551	0	0	1	0	0	0	0	0	0	0	0	0	0
stethoscope_06n	21909	stethoscope	1551	0	0	1	0	0	0	0	0	0	0	0	0	0
stiletto_01b	21960	stiletto	1555	0	0	0	0	0	0	0	0	0	0	0	0	0
stiletto_02s	21961	stiletto	1555	0	0	0	0	0	0	0	0	0	0	0	0	0
stiletto_03s	21962	stiletto	1555	0	1	0	0	1	0	0	0	1	0	0	0	0
stiletto_04s	21963	stiletto	1555	0	1	0	0	1	0	0	0	1	0	0	0	0
stiletto_05s	21964	stiletto	1555	0	1	0	0	1	0	0	0	1	0	0	0	0
stiletto_06s	21965	stiletto	1555	0	1	1	0	1	0	0	0	1	0	0	0	0
stopwatch_01b	22070	stopwatch	1563	0	1	0	0	1	0	0	0	1	0	0	1	0
stopwatch_02s	22071	stopwatch	1563	0	1	0	0	1	0	0	0	1	0	0	0	0
stopwatch_03s	22072	stopwatch	1563	0	1	0	0	1	0	0	0	1	0	0	0	1
stopwatch_04s	22073	stopwatch	1563	0	1	0	0	1	0	0	0	1	0	0	0	0
stopwatch_05s	22074	stopwatch	1563	0	1	0	0	1	0	0	0	1	0	0	0	0
stopwatch_06s	22075	stopwatch	1563	0	0	0	0	0	0	0	0	0	0	0	0	0
stove1_01b	22083	stove1	1564	0	0	0	0	0	0	0	0	0	0	0	0	0
stove1_02s	22084	stove1	1564	0	0	0	0	0	0	0	0	0	0	0	0	1
stove1_03s	22085	stove1	1564	0	0	0	0	0	0	0	0	0	0	0	0	1
stove1_04s	22086	stove1	1564	0	0	0	0	0	0	0	0	0	0	0	1	0
stove1_05s	22087	stove1	1564	0	0	0	0	0	0	0	0	0	0	0	0	1
stove1_06s	22088	stove1	1564	0	0	0	0	0	0	0	0	0	0	0	0	1
strainer_01b	22121	strainer	1567	0	0	0	0	0	0	0	0	0	0	0	0	0
strainer_02s	22122	strainer	1567	0	0	1	0	0	0	0	0	0	0	0	0	0
strainer_03s	22123	strainer	1567	0	0	0	0	0	0	0	0	0	0	0	0	0
strainer_04s	22124	strainer	1567	0	0	1	0	0	0	0	0	0	0	0	0	0
strainer_05s	22125	strainer	1567	0	0	1	0	0	0	0	0	0	0	0	0	0
strainer_06s	22126	strainer	1567	0	0	0	0	0	0	0	0	0	0	0	0	0
strawberry_01b	22182	strawberry	1571	0	0	0	0	0	0	0	0	0	0	0	0	0
strawberry_02n	22183	strawberry	1571	0	0	0	0	0	0	0	0	0	0	0	0	0
strawberry_03n	22184	strawberry	1571	0	0	0	0	0	0	0	0	0	0	0	0	0
strawberry_04n	22185	strawberry	1571	0	0	1	0	0	0	0	0	0	0	0	0	0
strawberry_05n	22186	strawberry	1571	0	0	0	0	0	0	0	0	0	0	0	0	0
strawberry_06n	22187	strawberry	1571	0	0	0	0	0	0	0	0	0	0	0	0	0
streetlight_01b	22197	streetlight	1572	0	0	0	0	0	0	0	0	0	0	0	0	1
streetlight_02s	22198	streetlight	1572	0	0	0	0	0	0	0	0	0	0	0	0	1
streetlight_03s	22199	streetlight	1572	0	0	1	0	0	0	0	0	0	0	0	0	0
streetlight_04s	22200	streetlight	1572	0	0	0	0	0	0	0	0	0	0	0	1	0
streetlight_05s	22201	streetlight	1572	0	0	0	0	0	0	0	0	0	0	0	0	1
streetlight_06n	22202	streetlight	1572	0	0	0	0	0	0	0	0	0	0	0	1	0
submarine_01b	22280	submarine	1578	0	1	0	0	1	0	0	0	0	0	0	1	0
submarine_02s	22281	submarine	1578	0	0	0	0	0	0	0	0	0	0	0	1	0
submarine_03s	22282	submarine	1578	0	1	0	0	1	0	0	0	0	0	0	1	0
submarine_04s	22283	submarine	1578	0	1	0	0	1	0	0	0	0	0	0	1	0
submarine_05s	22284	submarine	1578	0	1	0	0	1	0	0	0	0	0	0	1	0
submarine_06n	22285	submarine	1578	0	0	0	0	0	0	0	0	0	0	0	1	0
subway_01b	22294	subway	1579	0	1	0	0	1	0	0	0	0	0	0	1	0
subway_02s	22295	subway	1579	0	0	0	0	0	0	0	0	0	0	0	1	0
subway_03s	22296	subway	1579	0	1	0	0	1	0	0	0	0	0	0	1	0
subway_04s	22297	subway	1579	1	1	0	1	1	0	0	0	0	0	0	1	0
subway_05s	22298	subway	1579	0	1	0	0	1	0	0	0	0	0	0	1	0
subway_06s	22299	subway	1579	0	0	0	0	0	0	0	0	0	0	0	1	0
suit_01b	22319	suit	1581	0	1	0	0	1	0	0	0	1	0	0	0	0
suit_02s	22320	suit	1581	0	1	0	0	1	0	0	0	1	0	0	0	0
suit_03s	22321	suit	1581	0	1	0	0	1	0	0	0	1	0	0	0	1
suit_04s	22322	suit	1581	0	1	0	0	1	0	0	0	1	0	0	0	0
suit_05s	22323	suit	1581	1	1	0	1	1	0	0	0	1	0	0	0	1
suit_06s	22324	suit	1581	0	1	0	0	1	0	0	0	1	0	0	0	1
sundae_01b	22348	sundae	1583	0	0	0	0	0	0	0	0	0	0	0	0	1
sundae_02s	22349	sundae	1583	0	0	0	0	0	0	0	0	0	0	0	0	0
sundae_03s	22350	sundae	1583	0	1	0	0	1	0	0	0	0	0	0	0	1
sundae_04s	22351	sundae	1583	0	0	0	0	0	0	0	0	0	0	0	0	0
sundae_05s	22352	sundae	1583	0	0	0	0	0	0	0	0	0	0	0	0	0
sundae_06s	22353	sundae	1583	0	0	0	0	0	0	0	0	0	0	0	0	0
sundial_01b	22361	sundial	1584	0	0	0	0	0	0	0	0	0	0	0	0	0
sundial_02s	22362	sundial	1584	0	0	0	0	0	0	0	0	0	0	0	0	0
sundial_03s	22363	sundial	1584	0	0	0	0	0	0	0	0	0	0	0	0	0
sundial_04s	22364	sundial	1584	0	0	0	0	0	0	0	0	0	0	0	0	1
sundial_05s	22365	sundial	1584	0	0	0	0	0	0	0	0	0	0	0	0	0
sundial_06s	22366	sundial	1584	0	0	0	0	0	0	0	0	0	0	0	0	0
sunroof_01b	22408	sunroof	1587	0	0	0	0	0	0	0	0	0	0	0	0	1
sunroof_02s	22409	sunroof	1587	0	0	0	0	0	0	0	0	0	0	0	0	1
sunroof_03s	22410	sunroof	1587	0	0	0	0	0	0	0	0	0	0	0	0	1
sunroof_04s	22411	sunroof	1587	0	0	0	0	0	0	0	0	0	0	0	0	1
sunroof_05s	22412	sunroof	1587	0	0	0	0	0	0	0	0	0	0	0	0	1
sunroof_06s	22413	sunroof	1587	0	0	0	0	0	0	0	0	0	0	0	0	1
sushi_01b	22436	sushi	1589	0	0	0	0	0	0	0	0	0	0	0	0	0
sushi_02s	22437	sushi	1589	0	0	0	0	0	0	0	0	0	0	0	0	0
sushi_03s	22438	sushi	1589	0	0	0	0	0	0	0	0	0	0	0	0	0
sushi_04s	22439	sushi	1589	0	0	0	0	0	0	0	0	0	0	0	0	0
sushi_05s	22440	sushi	1589	0	0	0	0	0	0	0	0	0	0	0	0	0
sushi_06s	22441	sushi	1589	0	0	0	0	0	0	0	0	0	0	0	0	0
suspenders_01b	22454	suspenders	1590	0	0	0	0	0	0	0	0	0	0	0	0	0
suspenders_02s	22455	suspenders	1590	0	1	0	0	1	0	0	0	1	0	0	0	0
suspenders_03s	22456	suspenders	1590	0	1	0	0	1	0	0	0	1	0	0	0	0
suspenders_04s	22457	suspenders	1590	0	0	0	0	0	0	0	0	0	0	0	0	0
suspenders_05s	22458	suspenders	1590	0	0	1	0	0	0	0	0	0	0	0	0	0
suspenders_06s	22459	suspenders	1590	0	1	0	0	1	0	0	0	1	0	1	0	0
sweatsuit_01s	22519	sweatsuit	1594	0	1	0	0	1	0	0	0	1	0	0	1	0
sweatsuit_02s	22520	sweatsuit	1594	0	0	0	0	0	0	0	0	0	0	0	0	0
sweatsuit_03s	22521	sweatsuit	1594	0	1	0	0	1	0	0	0	1	0	0	0	0
sweatsuit_04s	22522	sweatsuit	1594	0	0	0	0	0	0	0	0	0	0	0	0	0
sweatsuit_05s	22523	sweatsuit	1594	0	1	0	0	1	0	0	0	1	0	0	0	1
sweatsuit_06s	22524	sweatsuit	1594	0	0	0	0	0	0	0	0	0	0	0	0	0
sword_01b	22644	sword	1603	0	0	0	0	0	0	0	0	0	0	0	0	1
sword_02s	22645	sword	1603	0	0	1	0	0	0	0	0	0	0	0	0	0
sword_03s	22646	sword	1603	0	0	1	0	0	0	0	0	0	0	0	0	0
sword_04s	22647	sword	1603	0	0	0	0	0	0	0	0	0	0	0	0	1
sword_05s	22648	sword	1603	0	0	1	0	0	0	0	0	0	0	0	0	0
sword_06s	22649	sword	1603	0	0	0	0	0	0	0	0	0	0	0	0	0
syringe_01b	22670	syringe	1605	0	0	1	0	0	0	0	0	0	0	0	0	0
syringe_02s	22671	syringe	1605	0	0	0	0	0	0	0	0	0	0	0	0	0
syringe_03s	22672	syringe	1605	0	1	1	0	1	0	0	0	1	0	0	0	0
syringe_04s	22673	syringe	1605	0	0	1	0	0	0	0	0	0	0	0	0	0
syringe_05s	22674	syringe	1605	0	1	1	0	1	0	0	0	1	0	0	0	0
syringe_06s	22675	syringe	1605	0	0	1	0	0	0	0	0	0	0	0	0	0
syrup_01s	22684	syrup	1606	0	0	0	0	0	0	0	0	0	0	0	0	0
syrup_02s	22685	syrup	1606	0	0	0	0	0	0	0	0	0	0	0	0	0
syrup_03s	22686	syrup	1606	0	0	0	0	0	0	0	0	0	0	0	0	0
syrup_04s	22687	syrup	1606	0	0	1	0	0	0	0	0	0	0	0	0	0
syrup_05s	22688	syrup	1606	0	0	0	0	0	0	0	0	0	0	0	0	0
syrup_06s	22689	syrup	1606	0	0	0	0	0	0	0	0	0	0	0	0	0
t-shirt_01b	22696	t-shirt	1607	0	0	0	0	0	0	0	0	0	0	0	0	0
t-shirt_02s	22697	t-shirt	1607	0	0	0	0	0	0	0	0	0	0	0	0	0
t-shirt_03s	22698	t-shirt	1607	0	0	0	0	0	0	0	0	0	0	0	0	0
t-shirt_04s	22699	t-shirt	1607	0	1	0	0	1	0	0	0	1	0	0	0	0
t-shirt_05s	22700	t-shirt	1607	0	1	0	0	1	0	0	0	1	0	0	0	0
t-shirt_06s	22701	t-shirt	1607	0	0	0	0	0	0	0	0	0	0	0	0	0
tab_01b	22711	tab	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
tab_02s	22712	tab	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
tab_03s	22713	tab	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
tab_04s	22714	tab	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
tab_05s	22715	tab	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
tab_06s	22716	tab	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
table_01b	22725	table	1609	0	0	0	0	0	0	0	0	0	0	0	1	0
table_02s	22726	table	1609	0	0	0	0	0	0	0	0	0	0	0	1	0
table_03s	22727	table	1609	0	0	0	0	0	0	0	0	0	0	0	0	1
table_04s	22728	table	1609	0	0	0	0	0	0	0	0	0	0	0	1	0
table_05s	22729	table	1609	0	0	0	0	0	0	0	0	0	0	0	1	0
table_06s	22730	table	1609	0	0	0	0	0	0	0	0	0	0	0	1	0
tablecloth_01b	22737	tablecloth	1610	0	0	0	0	0	0	0	0	0	0	0	1	0
tablecloth_02s	22738	tablecloth	1610	0	0	0	0	0	0	0	0	0	0	0	0	1
tablecloth_03s	22739	tablecloth	1610	0	0	0	0	0	0	0	0	0	0	0	0	1
tablecloth_04s	22740	tablecloth	1610	0	0	0	0	0	0	0	0	0	0	0	0	1
tablecloth_05s	22741	tablecloth	1610	0	0	0	0	0	0	0	0	0	0	0	0	1
tablecloth_06s	22742	tablecloth	1610	0	0	0	0	0	0	0	0	0	0	0	0	1
taco_01b	22788	taco	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
taco_02s	22789	taco	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
taco_03s	22790	taco	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
taco_04s	22791	taco	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
taco_05s	22792	taco	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
taco_06n	22793	taco	1614	0	0	0	0	0	0	0	0	0	0	0	0	0
tadpole_01b	22801	tadpole	1615	1	1	0	0	0	0	0	1	1	0	0	0	0
tadpole_02s	22802	tadpole	1615	0	1	0	0	0	0	0	0	1	0	0	0	0
tadpole_03s	22803	tadpole	1615	1	1	0	0	1	0	0	1	1	0	0	0	0
tadpole_04s	22804	tadpole	1615	0	1	0	0	1	0	0	0	1	0	0	0	0
tadpole_05s	22805	tadpole	1615	1	1	0	0	0	0	0	0	1	0	0	0	0
tadpole_06s	22806	tadpole	1615	0	1	0	0	0	0	0	0	1	0	0	0	0
tag_01b	22826	tag	1617	0	0	0	0	0	0	0	0	0	0	0	0	0
tag_02s	22827	tag	1617	0	0	0	0	0	0	0	0	0	0	0	0	0
tag_03s	22828	tag	1617	0	1	0	0	1	0	0	0	1	0	0	0	0
tag_04s	22829	tag	1617	0	1	0	0	1	0	0	0	1	0	0	0	0
tag_05s	22830	tag	1617	0	1	0	0	1	0	0	0	1	0	0	0	0
tag_06s	22831	tag	1617	0	0	0	0	0	0	0	0	0	0	0	0	0
taillight_01b	22839	taillight	1618	0	0	0	0	0	0	0	0	0	0	0	0	0
taillight_02s	22840	taillight	1618	0	0	0	0	0	0	0	0	0	0	0	0	0
taillight_03s	22841	taillight	1618	0	0	0	0	0	0	0	0	0	0	0	0	0
taillight_04s	22842	taillight	1618	0	0	0	0	0	0	0	0	0	0	0	0	0
taillight_05s	22843	taillight	1618	0	0	0	0	0	0	0	0	0	0	0	0	0
taillight_06s	22844	taillight	1618	0	0	0	0	0	0	0	0	0	0	0	0	0
tamale_01b	22855	tamale	1619	0	0	0	0	0	0	0	0	0	0	0	0	0
tamale_02s	22856	tamale	1619	0	0	0	0	0	0	0	0	0	0	0	0	0
tamale_03s	22857	tamale	1619	0	0	0	0	0	0	0	0	0	0	0	0	0
tamale_04n	22858	tamale	1619	0	0	0	0	0	0	0	0	0	0	0	0	0
tamale_05s	22859	tamale	1619	0	0	0	0	0	0	0	0	0	0	0	0	0
tamale_06s	22860	tamale	1619	0	0	0	0	0	0	0	0	0	0	0	0	0
tarp_01b	22998	tarp	1629	0	0	0	0	0	0	0	0	0	0	0	1	0
tarp_02s	22999	tarp	1629	0	0	0	0	0	0	0	0	0	0	0	1	0
tarp_03s	23000	tarp	1629	0	0	0	0	0	0	0	0	0	0	0	1	0
tarp_04s	23001	tarp	1629	0	0	0	0	0	0	0	0	0	0	0	0	0
tarp_05s	23002	tarp	1629	0	0	0	0	0	0	0	0	0	0	0	1	0
tarp_06s	23003	tarp	1629	0	0	0	0	0	0	0	0	0	0	0	0	1
tattoo_01b	23011	tattoo	1630	0	1	0	0	1	0	0	0	1	0	0	0	0
tattoo_02s	23012	tattoo	1630	0	1	0	0	1	0	0	0	1	0	0	0	0
tattoo_03s	23013	tattoo	1630	0	1	0	0	1	0	0	0	1	0	0	0	0
tattoo_04s	23014	tattoo	1630	0	1	0	0	1	0	0	0	1	0	0	0	0
tattoo_05s	23015	tattoo	1630	0	1	0	0	1	0	0	0	1	0	0	0	0
tattoo_06s	23016	tattoo	1630	0	1	0	0	1	0	0	0	1	0	0	0	0
teapot_01b	23089	teapot	1635	0	0	0	0	0	0	0	0	0	0	0	0	1
teapot_02s	23090	teapot	1635	0	0	1	0	0	0	0	0	0	0	0	0	0
teapot_03s	23091	teapot	1635	0	0	0	0	0	0	0	0	0	0	0	0	0
teapot_04s	23092	teapot	1635	0	0	0	0	0	0	0	0	0	0	0	0	0
teapot_05s	23093	teapot	1635	0	0	0	0	0	0	0	0	0	0	0	0	0
teapot_06s	23094	teapot	1635	0	0	1	0	0	0	0	0	0	0	0	0	0
telescope_01b	23163	telescope	1641	0	0	0	0	0	0	0	0	0	0	0	1	0
telescope_02s	23164	telescope	1641	0	0	0	0	0	0	0	0	0	0	0	1	0
telescope_03n	23165	telescope	1641	0	0	0	0	0	0	0	0	0	0	0	0	0
telescope_04s	23166	telescope	1641	0	0	0	0	0	0	0	0	0	0	0	0	0
telescope_05n	23167	telescope	1641	0	0	0	0	0	0	0	0	0	0	0	0	1
telescope_06s	23168	telescope	1641	0	0	0	0	0	0	0	0	0	0	0	1	0
television_01b	23176	television	1642	0	0	0	0	0	0	0	0	0	0	0	0	0
television_02n	23177	television	1642	0	0	0	0	0	0	0	0	0	0	0	1	0
television_03s	23178	television	1642	0	0	0	0	0	0	0	0	0	0	0	0	1
television_04s	23179	television	1642	0	0	0	0	0	0	0	0	0	0	0	0	1
television_05s	23180	television	1642	0	0	0	0	0	0	0	0	0	0	0	0	1
television_06s	23181	television	1642	0	0	0	0	0	0	0	0	0	0	0	0	1
tent_01b	23207	tent	1644	0	0	0	0	0	0	0	0	0	0	0	1	0
tent_02s	23208	tent	1644	0	0	0	0	0	0	0	0	0	0	0	1	0
tent_03s	23209	tent	1644	0	0	0	0	0	0	0	0	0	0	0	0	1
tent_04s	23210	tent	1644	0	0	0	0	0	0	0	0	0	0	0	1	0
tent_05n	23211	tent	1644	1	1	0	1	1	0	0	0	0	0	0	1	0
tent_06s	23212	tent	1644	0	0	0	0	0	0	0	0	0	0	0	1	0
thermometer_01b	23253	thermometer	1647	0	0	0	0	0	0	0	0	0	0	0	0	0
thermometer_02s	23254	thermometer	1647	0	0	0	0	0	0	0	0	0	0	0	0	0
thermometer_03s	23255	thermometer	1647	0	0	0	0	0	0	0	0	0	0	0	0	1
thermometer_04s	23256	thermometer	1647	0	0	0	0	0	0	0	0	0	0	0	0	0
thermometer_05s	23257	thermometer	1647	0	0	0	0	0	0	0	0	0	0	0	0	0
thermometer_06s	23258	thermometer	1647	0	0	0	0	0	0	0	0	0	0	0	0	0
thermos_01b	23265	thermos	1648	0	0	0	0	0	0	0	0	0	0	0	0	0
thermos_02s	23266	thermos	1648	0	0	0	0	0	0	0	0	0	0	0	0	1
thermos_03s	23267	thermos	1648	0	0	0	0	0	0	0	0	0	0	0	0	0
thermos_04s	23268	thermos	1648	0	0	0	0	0	0	0	0	0	0	0	1	0
thermos_05s	23269	thermos	1648	0	0	0	0	0	0	0	0	0	0	0	0	0
thermos_06s	23270	thermos	1648	0	0	0	0	0	0	0	0	0	0	0	0	1
thermostat_01b	23282	thermostat	1649	0	0	1	0	0	0	0	0	0	0	0	0	0
thermostat_02s	23283	thermostat	1649	0	0	1	0	0	0	0	0	0	0	0	0	0
thermostat_03s	23284	thermostat	1649	0	1	1	0	1	0	0	0	1	0	0	0	0
thermostat_04s	23285	thermostat	1649	0	1	0	0	1	0	0	0	1	0	0	0	0
thermostat_05s	23286	thermostat	1649	0	0	0	0	0	0	0	0	0	0	0	0	0
thermostat_06s	23287	thermostat	1649	0	1	1	0	1	0	0	0	1	0	0	0	0
thimble_01b	23298	thimble	1650	0	0	1	0	0	0	0	0	0	0	0	0	0
thimble_02s	23299	thimble	1650	0	0	0	0	0	0	0	0	0	0	0	0	0
thimble_03n	23300	thimble	1650	0	0	1	0	0	0	0	0	0	0	0	0	0
thimble_04n	23301	thimble	1650	0	0	0	0	0	0	0	0	0	0	0	0	0
thimble_05n	23302	thimble	1650	0	0	1	0	0	0	0	0	0	0	0	0	0
thimble_06n	23303	thimble	1650	0	0	0	0	0	0	0	0	0	0	0	0	0
thumbtack_01b	23363	thumbtack	1655	0	0	0	0	0	0	0	0	0	0	0	0	0
thumbtack_02s	23364	thumbtack	1655	0	0	0	0	0	0	0	0	0	0	0	0	0
thumbtack_03s	23365	thumbtack	1655	0	0	0	0	0	0	0	0	0	0	0	0	0
thumbtack_04s	23366	thumbtack	1655	0	0	1	0	0	0	0	0	0	0	0	0	0
thumbtack_05s	23367	thumbtack	1655	0	1	0	0	1	0	0	0	1	0	0	0	0
thumbtack_06s	23368	thumbtack	1655	0	0	0	0	0	0	0	0	0	0	0	0	0
tiara_01b	23378	tiara	1656	0	1	0	0	1	0	0	0	1	0	0	0	0
tiara_02s	23379	tiara	1656	0	0	1	0	0	0	0	0	0	0	0	0	0
tiara_03s	23380	tiara	1656	0	0	1	0	0	0	0	0	0	0	0	0	0
tiara_04s	23381	tiara	1656	0	0	0	0	0	0	0	0	0	0	0	0	0
tiara_05s	23382	tiara	1656	0	0	1	0	0	0	0	0	0	0	0	0	0
tiara_06s	23383	tiara	1656	0	0	1	0	0	0	0	0	0	0	0	0	0
tie_01b	23414	tie	1659	0	0	0	0	0	0	0	0	0	0	0	0	0
tie_02s	23415	tie	1659	0	0	0	0	0	0	0	0	0	0	0	0	0
tie_03s	23416	tie	1659	0	0	1	0	0	0	0	0	0	0	0	0	0
tie_04s	23417	tie	1659	0	1	0	0	1	0	0	0	1	0	0	0	0
tie_05s	23418	tie	1659	0	0	1	0	0	0	0	0	0	0	0	0	0
tie_06s	23419	tie	1659	0	0	0	0	0	0	0	0	0	0	0	0	0
tiger_01b	23427	tiger	1660	1	1	0	0	0	1	1	1	1	0	0	0	0
tiger_02s	23428	tiger	1660	1	1	0	0	0	1	1	1	1	0	0	0	0
tiger_03s	23429	tiger	1660	1	1	0	0	0	1	1	1	1	0	0	0	0
tiger_04s	23430	tiger	1660	1	1	0	0	0	1	1	1	1	0	0	0	1
tiger_05s	23431	tiger	1660	1	1	0	0	0	1	1	1	1	0	0	0	1
tiger_06s	23432	tiger	1660	1	1	0	0	0	1	1	1	1	0	0	0	1
tiramisu_01b	23480	tiramisu	1664	0	0	0	0	0	0	0	0	0	0	0	0	0
tiramisu_02s	23481	tiramisu	1664	0	0	0	0	0	0	0	0	0	0	0	0	0
tiramisu_03s	23482	tiramisu	1664	0	0	0	0	0	0	0	0	0	0	0	0	0
tiramisu_04s	23483	tiramisu	1664	0	0	0	0	0	0	0	0	0	0	0	0	0
tiramisu_05s	23484	tiramisu	1664	0	0	0	0	0	0	0	0	0	0	0	0	0
tiramisu_06s	23485	tiramisu	1664	0	0	0	0	0	0	0	0	0	0	0	0	0
toast_01b	23513	toast	1666	0	0	0	0	0	0	0	0	0	0	0	0	0
toast_02s	23514	toast	1666	0	0	0	0	0	0	0	0	0	0	0	0	0
toast_03s	23515	toast	1666	0	0	0	0	0	0	0	0	0	0	0	0	0
toast_04s	23516	toast	1666	0	0	0	0	0	0	0	0	0	0	0	0	0
toast_05s	23517	toast	1666	0	0	0	0	0	0	0	0	0	0	0	0	0
toast_06s	23518	toast	1666	0	1	0	0	1	0	0	0	1	0	0	0	0
